date,open,high,low,close,volume,oi
09/19/2000,3588.37,3756.87,3588.37,3756.40,17074000,0
09/20/2000,3756.40,3810.30,3660.31,3790.45,18020400,0
09/21/2000,3790.45,3790.45,3691.93,3718.15,16160100,0
09/22/2000,3718.15,3718.15,3505.18,3701.18,21643400,0
09/25/2000,3753.31,3774.78,3611.09,3622.10,17746800,0
09/26/2000,3643.65,3696.99,3566.71,3582.59,18259000,0
09/27/2000,3631.08,3648.94,3533.67,3571.90,19482000,0
09/28/2000,3556.99,3725.75,3556.34,3725.15,20014500,0
09/29/2000,3684.87,3690.24,3557.54,3570.61,20180500,0
10/02/2000,3613.74,3613.86,3447.71,3457.97,17992200,0
10/03/2000,3528.00,3544.54,3351.61,3353.34,19588400,0
10/04/2000,3337.91,3476.52,3291.61,3453.36,21293300,0
10/05/2000,3421.46,3492.28,3392.00,3424.32,18729600,0
10/06/2000,3432.82,3468.28,3262.80,3311.94,18706900,0
10/09/2000,3306.75,3359.93,3185.28,3318.90,14377700,0
10/10/2000,3271.69,3336.61,3175.38,3188.29,18744300,0
10/11/2000,3077.51,3220.52,3047.17,3100.53,23404500,0
10/12/2000,3175.75,3183.96,3000.43,3004.45,21286600,0
10/13/2000,2990.99,3278.77,2990.99,3277.77,20707500,0
10/16/2000,3265.96,3296.95,3203.13,3249.46,17886000,0
10/17/2000,3313.81,3326.13,3127.63,3172.19,19367900,0
10/18/2000,3045.70,3245.58,2982.04,3139.31,25199200,0
10/19/2000,3316.63,3404.33,3271.20,3402.95,23434700,0
10/20/2000,3379.73,3514.96,3378.95,3456.61,21714900,0
10/23/2000,3451.40,3498.04,3378.34,3422.00,16901100,0
10/24/2000,3455.37,3481.31,3326.12,3353.26,18808600,0
10/25/2000,3245.69,3283.20,3086.61,3107.61,21709300,0
10/26/2000,3127.44,3185.91,2956.20,3167.14,22924900,0
10/27/2000,3232.81,3275.22,3109.06,3175.25,19633900,0
10/30/2000,3128.94,3195.45,3038.41,3081.07,17414400,0
10/31/2000,3120.21,3304.62,3120.21,3282.30,21464200,0
11/01/2000,3214.40,3311.00,3176.87,3225.27,20243800,0
11/02/2000,3292.13,3326.37,3259.07,3308.48,22269200,0
11/03/2000,3329.26,3359.99,3275.07,3321.91,18462000,0
11/06/2000,3346.15,3369.47,3285.77,3290.47,16085200,0
11/07/2000,3262.58,3304.38,3217.45,3279.57,17001200,0
11/08/2000,3295.77,3296.30,3058.66,3059.09,16780000,0
11/09/2000,2993.02,3081.62,2923.10,3057.06,19427700,0
11/10/2000,2974.43,3011.58,2890.02,2890.26,17799300,0
11/13/2000,2798.95,2969.62,2742.47,2836.62,20483300,0
11/14/2000,2952.62,3043.66,2926.66,3039.50,17853100,0
11/15/2000,3027.61,3128.37,3001.83,3076.70,17059400,0
11/16/2000,3016.80,3082.42,2925.08,2925.16,15237100,0
11/17/2000,2934.51,3000.92,2850.15,2934.81,17608500,0
11/20/2000,2838.29,2885.31,2779.78,2792.41,17162900,0
11/21/2000,2807.42,2844.55,2745.70,2786.53,17493800,0
11/22/2000,2738.29,2806.33,2667.11,2668.25,18851300,0
11/24/2000,2745.39,2830.76,2740.06,2830.09,7816000,0
11/27/2000,2910.57,2913.76,2759.98,2769.32,17065700,0
11/28/2000,2763.86,2795.15,2619.50,2621.11,19199700,0
11/29/2000,2635.05,2670.53,2520.14,2602.85,20557200,0
11/30/2000,2470.66,2573.11,2426.41,2506.54,27362700,0
12/01/2000,2566.68,2674.42,2499.39,2549.74,22219700,0
12/04/2000,2572.88,2614.85,2475.63,2554.40,18604800,0
12/05/2000,2648.54,2852.91,2633.57,2852.87,24746700,0
12/06/2000,2833.52,2891.50,2721.81,2743.70,23082800,0
12/07/2000,2688.61,2761.78,2648.94,2719.91,17568100,0
12/08/2000,2840.20,2914.97,2803.03,2895.39,23286500,0
12/11/2000,2900.28,2990.83,2848.86,2972.91,24477600,0
12/12/2000,2942.20,2958.29,2862.17,2863.21,19190300,0
12/13/2000,2940.18,2941.34,2741.40,2748.88,20422500,0
12/14/2000,2744.26,2788.81,2638.11,2639.26,17706400,0
12/15/2000,2590.84,2624.56,2511.35,2543.09,27706900,0
12/18/2000,2604.08,2639.00,2511.06,2543.09,20659900,0
12/19/2000,2538.86,2635.22,2397.87,2399.63,23172000,0
12/20/2000,2288.28,2337.99,2199.20,2210.32,28551500,0
12/21/2000,2191.82,2347.28,2174.76,2224.84,26869700,0
12/22/2000,2303.21,2437.19,2303.21,2436.26,22354100,0
12/26/2000,2435.51,2477.10,2332.35,2404.60,15587000,0
12/27/2000,2383.42,2468.75,2362.59,2460.21,20026500,0
12/28/2000,2435.84,2505.65,2420.34,2464.62,21921300,0
12/29/2000,2465.37,2491.25,2328.86,2341.70,25317600,0
01/02/2001,2341.28,2347.70,2105.49,2128.78,19189300,0
01/03/2001,2087.32,2530.53,2087.32,2528.38,31880000,0
01/04/2001,2485.52,2547.04,2432.04,2460.04,26106800,0
01/05/2001,2460.81,2463.48,2252.36,2267.85,21046700,0
01/08/2001,2245.44,2282.95,2151.16,2281.54,18505900,0
01/09/2001,2312.53,2364.41,2274.08,2311.40,19751300,0
01/10/2001,2253.85,2417.43,2237.45,2413.71,24703500,0
01/11/2001,2376.86,2550.39,2376.86,2524.29,28426400,0
01/12/2001,2522.45,2591.55,2471.06,2506.05,25188500,0
01/16/2001,2502.66,2510.34,2432.87,2470.72,20739400,0
01/17/2001,2586.80,2629.17,2539.09,2558.67,28191900,0
01/18/2001,2574.64,2672.07,2533.37,2670.47,25587100,0
01/19/2001,2740.11,2740.76,2633.67,2655.77,26971900,0
01/22/2001,2639.61,2683.12,2598.85,2643.13,20371400,0
01/23/2001,2642.33,2738.81,2618.72,2730.05,22784700,0
01/24/2001,2732.92,2771.63,2692.81,2726.45,25673200,0
01/25/2001,2687.05,2710.22,2595.47,2595.85,22981500,0
01/26/2001,2538.28,2635.22,2526.55,2631.78,22688000,0
01/29/2001,2601.67,2696.73,2578.84,2694.53,19701300,0
01/30/2001,2701.34,2716.41,2661.74,2686.14,20735900,0
01/31/2001,2695.03,2718.51,2591.92,2593.00,22773100,0
02/01/2001,2586.24,2627.39,2554.94,2607.16,17762600,0
02/02/2001,2605.64,2616.40,2471.51,2472.18,17069000,0
02/05/2001,2447.72,2483.58,2409.20,2467.30,16487600,0
02/06/2001,2463.50,2531.05,2456.89,2473.24,17889200,0
02/07/2001,2421.64,2446.66,2349.92,2409.66,20569200,0
02/08/2001,2436.48,2464.19,2355.15,2355.67,18523600,0
02/09/2001,2333.01,2342.42,2247.52,2261.77,18819100,0
02/12/2001,2247.20,2319.90,2229.23,2286.76,17512200,0
02/13/2001,2315.46,2367.91,2208.01,2208.40,17285500,0
02/14/2001,2224.35,2307.27,2173.42,2305.82,19873500,0
02/15/2001,2360.56,2423.65,2355.92,2371.04,21069300,0
02/16/2001,2228.77,2266.36,2187.31,2212.51,18922000,0
02/20/2001,2229.91,2235.74,2094.58,2095.11,18783400,0
02/21/2001,2056.15,2164.25,2044.74,2058.54,20197400,0
02/22/2001,2058.56,2088.60,1958.88,2032.42,24834700,0
02/23/2001,1997.55,2061.45,1935.21,2056.06,22379100,0
02/26/2001,2088.03,2103.63,2020.32,2097.64,17390600,0
02/27/2001,2067.15,2081.79,1963.63,1964.52,18085400,0
02/28/2001,1983.35,2010.32,1880.47,1908.32,20827000,0
03/01/2001,1879.84,1968.02,1837.98,1968.02,22568800,0
03/02/2001,1886.04,1988.35,1866.13,1881.34,23741000,0
03/05/2001,1908.62,1936.02,1892.02,1916.68,14957500,0
03/06/2001,1983.28,2029.01,1973.87,1976.31,19863800,0
03/07/2001,2018.94,2018.94,1965.91,1996.23,17744100,0
03/08/2001,1982.44,1993.50,1933.23,1938.15,17591400,0
03/09/2001,1892.79,1892.79,1802.91,1813.02,19621200,0
03/12/2001,1758.06,1762.20,1679.73,1680.64,21498200,0
03/13/2001,1711.99,1790.31,1691.22,1789.70,20964200,0
03/14/2001,1711.06,1808.85,1700.85,1745.13,21472200,0
03/15/2001,1809.50,1813.68,1697.61,1697.92,19637700,0
03/16/2001,1656.78,1693.60,1627.80,1647.51,21022700,0
03/19/2001,1659.70,1732.92,1632.48,1730.46,17745700,0
03/20/2001,1742.99,1749.29,1614.41,1614.47,20165000,0
03/21/2001,1624.31,1674.31,1594.39,1605.04,21091900,0
03/22/2001,1624.81,1703.28,1582.48,1701.90,25047700,0
03/23/2001,1743.96,1754.65,1666.82,1705.02,22845600,0
03/26/2001,1735.53,1736.88,1667.80,1676.90,17196200,0
03/27/2001,1680.73,1751.14,1664.66,1735.63,19514100,0
03/28/2001,1677.63,1687.92,1600.37,1602.22,20722600,0
03/29/2001,1578.99,1626.88,1543.39,1563.14,20790500,0
03/30/2001,1573.82,1600.88,1530.14,1573.25,21390500,0
04/02/2001,1569.66,1594.36,1499.30,1516.58,18483500,0
04/03/2001,1487.87,1493.11,1390.10,1399.05,25734100,0
04/04/2001,1392.03,1435.36,1348.52,1370.75,24654700,0
04/05/2001,1452.04,1521.76,1434.01,1519.05,23330000,0
04/06/2001,1483.96,1485.37,1425.89,1448.16,18357200,0
04/09/2001,1472.81,1495.76,1437.85,1481.22,14488300,0
04/10/2001,1515.58,1620.74,1515.58,1597.87,22034600,0
04/11/2001,1694.60,1703.89,1624.80,1647.36,23720100,0
04/12/2001,1617.95,1714.69,1605.61,1714.29,19028000,0
04/16/2001,1682.17,1700.39,1630.31,1650.21,15719100,0
04/17/2001,1605.54,1694.22,1603.99,1671.51,19005800,0
04/18/2001,1760.05,1892.85,1739.16,1830.79,31956500,0
04/19/2001,1854.20,1953.57,1829.98,1953.28,27888700,0
04/20/2001,1933.61,1981.90,1901.40,1933.57,25444200,0
04/23/2001,1881.52,1881.54,1802.82,1811.89,18456300,0
04/24/2001,1809.47,1860.08,1756.30,1762.21,19833300,0
04/25/2001,1758.07,1824.88,1743.45,1814.33,19789400,0
04/26/2001,1839.40,1844.57,1761.67,1763.33,20288000,0
04/27/2001,1808.92,1822.44,1777.19,1810.47,18016000,0
04/30/2001,1855.90,1906.90,1826.12,1855.15,20271800,0
05/01/2001,1854.67,1919.45,1822.86,1919.01,19225200,0
05/02/2001,1958.17,1980.13,1916.73,1962.42,25841400,0
05/03/2001,1913.93,1919.62,1853.84,1877.80,20108800,0
05/04/2001,1820.57,1930.03,1810.86,1924.12,20571100,0
05/07/2001,1924.68,1948.02,1889.80,1895.41,17496000,0
05/08/2001,1939.02,1939.66,1887.23,1929.24,18922800,0
05/09/2001,1885.00,1921.87,1862.06,1876.60,17935200,0
05/10/2001,1926.47,1926.95,1838.02,1838.32,17416900,0
05/11/2001,1842.65,1861.52,1810.89,1821.20,14309300,0
05/14/2001,1819.39,1820.51,1769.33,1795.06,13385400,0
05/15/2001,1801.46,1853.05,1790.51,1797.08,17106200,0
05/16/2001,1778.71,1904.25,1768.62,1899.47,20785800,0
05/17/2001,1900.84,1955.77,1898.65,1925.14,21543100,0
05/18/2001,1910.71,1940.76,1898.28,1927.69,17926200,0
05/21/2001,1931.29,2052.67,1927.04,2052.57,23114800,0
05/22/2001,2062.90,2070.61,2023.07,2042.93,23148000,0
05/23/2001,2022.16,2073.98,1957.44,1957.56,18867900,0
05/24/2001,1965.44,2003.71,1937.67,2003.37,18645700,0
05/25/2001,2000.12,2003.68,1953.24,1960.74,13854100,0
05/29/2001,1946.57,1946.57,1865.18,1873.53,16210600,0
05/30/2001,1823.84,1837.01,1768.98,1779.00,19912300,0
05/31/2001,1785.25,1838.29,1784.72,1799.89,18330700,0
06/01/2001,1826.02,1852.08,1785.44,1840.83,15553000,0
06/04/2001,1861.12,1869.98,1819.08,1838.84,13203500,0
06/05/2001,1853.65,1937.94,1853.47,1923.90,18451000,0
06/06/2001,1931.45,1945.94,1890.51,1903.84,17719400,0
06/07/2001,1892.98,1963.83,1891.01,1963.31,16605200,0
06/08/2001,1959.71,1959.71,1885.84,1896.22,14377300,0
06/11/2001,1885.17,1885.17,1826.28,1846.50,14186300,0
06/12/2001,1799.58,1871.03,1776.41,1852.03,17135600,0
06/13/2001,1860.05,1875.29,1789.91,1790.21,15467900,0
06/14/2001,1766.41,1776.35,1711.32,1711.39,17637600,0
06/15/2001,1679.33,1725.77,1657.65,1701.53,21093400,0
06/18/2001,1712.04,1729.39,1662.59,1666.49,15677700,0
06/19/2001,1736.29,1745.76,1656.74,1675.90,19806500,0
06/20/2001,1655.26,1722.85,1655.26,1721.56,21107600,0
06/21/2001,1714.00,1774.25,1697.56,1751.22,21805000,0
06/22/2001,1755.57,1773.26,1718.35,1727.47,17145800,0
06/25/2001,1752.71,1755.67,1713.03,1743.90,14817300,0
06/26/2001,1708.89,1757.93,1705.93,1751.62,16573800,0
06/27/2001,1755.25,1769.55,1726.78,1756.02,17164000,0
06/28/2001,1782.32,1847.38,1782.32,1808.94,19529600,0
06/29/2001,1812.17,1865.36,1795.45,1830.19,20716300,0
07/02/2001,1831.42,1864.20,1815.11,1830.19,15134200,0
07/03/2001,1817.71,1832.01,1798.44,1822.16,8684300,0
07/05/2001,1800.63,1812.26,1750.51,1751.00,12906800,0
07/06/2001,1728.57,1729.57,1666.62,1668.59,14414200,0
07/09/2001,1680.88,1712.08,1669.23,1697.05,13996300,0
07/10/2001,1718.81,1719.32,1624.80,1624.95,16639700,0
07/11/2001,1617.51,1646.83,1600.19,1641.56,17702900,0
07/12/2001,1708.32,1757.29,1700.41,1750.13,18886900,0
07/13/2001,1741.36,1782.52,1723.08,1751.11,15617600,0
07/16/2001,1743.09,1758.93,1682.70,1685.74,14893500,0
07/17/2001,1675.06,1729.63,1667.48,1729.55,16956900,0
07/18/2001,1692.16,1716.16,1652.00,1666.87,17381200,0
07/19/2001,1700.56,1739.13,1674.57,1695.89,19062200,0
07/20/2001,1662.38,1690.18,1659.98,1676.46,16421200,0
07/23/2001,1695.20,1699.44,1629.74,1629.93,13565400,0
07/24/2001,1618.74,1639.56,1580.57,1604.86,16015000,0
07/25/2001,1609.37,1632.89,1581.67,1627.86,16754900,0
07/26/2001,1624.22,1679.24,1604.92,1673.39,17653900,0
07/27/2001,1673.43,1694.69,1661.12,1683.18,15838000,0
07/30/2001,1689.21,1696.34,1662.67,1670.03,13382300,0
07/31/2001,1678.71,1715.37,1665.81,1683.61,16217900,0
08/01/2001,1713.67,1743.73,1704.43,1729.53,17842200,0
08/02/2001,1758.93,1766.58,1718.94,1751.45,16759300,0
08/03/2001,1744.02,1744.02,1709.31,1725.90,12451200,0
08/06/2001,1705.88,1718.59,1700.24,1702.84,11065500,0
08/07/2001,1695.27,1717.11,1684.09,1696.37,13180200,0
08/08/2001,1681.85,1710.52,1618.77,1626.20,16616900,0
08/09/2001,1622.45,1639.54,1603.98,1628.92,14571500,0
08/10/2001,1621.50,1634.67,1576.07,1617.45,13726900,0
08/13/2001,1627.34,1657.99,1615.26,1653.27,11470400,0
08/14/2001,1665.16,1672.07,1627.61,1629.95,12318600,0
08/15/2001,1629.53,1641.84,1571.92,1572.03,14639300,0
08/16/2001,1548.30,1582.20,1526.81,1581.98,16137900,0
08/17/2001,1541.61,1556.01,1514.00,1516.58,13015100,0
08/20/2001,1518.19,1536.78,1506.53,1535.99,11657900,0
08/21/2001,1538.80,1550.20,1480.43,1480.74,13259600,0
08/22/2001,1504.65,1517.83,1467.58,1515.41,15505400,0
08/23/2001,1513.37,1542.59,1496.64,1496.98,14562900,0
08/24/2001,1521.48,1579.68,1515.34,1579.62,14956500,0
08/27/2001,1576.16,1601.97,1559.67,1578.33,11952900,0
08/28/2001,1579.55,1581.82,1526.08,1526.30,14339400,0
08/29/2001,1538.16,1541.94,1491.22,1499.76,14667000,0
08/30/2001,1472.65,1495.10,1438.91,1453.90,17348100,0
08/31/2001,1444.73,1484.99,1443.55,1469.70,12328800,0
09/04/2001,1466.32,1502.67,1424.06,1424.12,15365800,0
09/05/2001,1425.35,1440.33,1371.30,1415.30,19505800,0
09/06/2001,1392.00,1418.66,1360.57,1361.69,18878000,0
09/07/2001,1347.62,1390.12,1339.89,1354.27,17127600,0
09/10/2001,1342.08,1375.60,1339.41,1365.39,16129700,0
09/17/2001,1277.12,1310.23,1251.89,1252.70,22546200,0
09/18/2001,1268.28,1282.73,1220.99,1224.64,18649800,0
09/19/2001,1230.14,1242.73,1135.85,1208.23,24640300,0
09/20/2001,1175.10,1205.64,1160.61,1166.27,28046600,0
09/21/2001,1088.96,1160.24,1088.96,1126.95,25881500,0
09/24/2001,1166.72,1202.57,1158.86,1191.02,20522900,0
09/25/2001,1194.09,1220.39,1162.91,1187.77,21819600,0
09/26/2001,1203.44,1203.64,1141.03,1143.48,17606200,0
09/27/2001,1137.49,1153.33,1101.39,1144.27,20430900,0
09/28/2001,1158.07,1255.94,1145.76,1168.37,21143600,0
10/01/2001,1161.74,1163.17,1131.32,1151.24,15051400,0
10/02/2001,1150.79,1179.07,1141.62,1159.37,17847300,0
10/03/2001,1144.76,1267.51,1139.21,1249.41,27133000,0
10/04/2001,1271.74,1313.64,1242.98,1260.66,25585800,0
10/05/2001,1248.18,1280.12,1216.07,1271.73,18363800,0
10/08/2001,1249.32,1297.49,1242.94,1279.63,14175200,0
10/09/2001,1278.99,1284.92,1240.79,1244.56,15274300,0
10/10/2001,1239.77,1305.46,1235.42,1304.68,18575100,0
10/11/2001,1333.87,1389.87,1333.28,1389.87,25329400,0
10/12/2001,1376.27,1396.29,1333.65,1393.84,21859700,0
10/15/2001,1370.20,1385.97,1351.81,1378.92,15862100,0
10/16/2001,1390.37,1406.20,1368.34,1404.81,18433100,0
10/17/2001,1440.63,1440.63,1314.80,1314.80,22924100,0
10/18/2001,1315.34,1344.43,1302.75,1330.33,17938700,0
10/19/2001,1317.23,1353.26,1302.53,1347.59,15911100,0
10/22/2001,1340.96,1383.11,1333.62,1383.07,15308300,0
10/23/2001,1397.27,1419.71,1371.03,1384.06,18394900,0
10/24/2001,1388.51,1430.75,1379.37,1424.69,18950000,0
10/25/2001,1396.35,1479.05,1374.65,1479.05,22596200,0
10/26/2001,1461.88,1487.40,1453.52,1454.90,19992000,0
10/29/2001,1445.64,1450.68,1374.48,1374.58,16591700,0
10/30/2001,1353.96,1367.79,1320.48,1342.26,17785600,0
10/31/2001,1368.54,1403.09,1354.74,1364.78,18976100,0
11/01/2001,1381.70,1426.94,1358.72,1424.15,17849100,0
11/02/2001,1417.40,1439.01,1402.21,1425.78,16438600,0
11/05/2001,1453.94,1490.11,1453.75,1480.21,17342500,0
11/06/2001,1471.11,1523.66,1462.19,1523.09,19455100,0
11/07/2001,1506.11,1559.04,1506.11,1524.67,20658100,0
11/08/2001,1548.00,1580.59,1497.89,1510.60,23007200,0
11/09/2001,1508.09,1526.94,1491.00,1514.96,15243600,0
11/12/2001,1511.77,1538.75,1463.12,1528.75,15944700,0
11/13/2001,1566.48,1585.07,1552.56,1580.76,21890000,0
11/14/2001,1601.52,1614.77,1556.71,1585.89,21755900,0
11/15/2001,1572.82,1609.04,1566.42,1582.58,20255500,0
11/16/2001,1586.80,1591.58,1563.60,1582.14,17141400,0
11/19/2001,1597.80,1618.19,1586.66,1617.58,19249000,0
11/20/2001,1607.61,1614.37,1546.60,1549.70,19885800,0
11/21/2001,1543.71,1562.76,1526.08,1552.01,15775900,0
11/23/2001,1557.09,1581.61,1549.39,1577.47,5698200,0
11/26/2001,1590.05,1619.73,1580.92,1619.65,17341300,0
11/27/2001,1607.61,1644.38,1575.48,1609.87,21374200,0
11/28/2001,1594.88,1620.15,1557.03,1557.03,19051500,0
11/29/2001,1569.42,1599.64,1558.65,1599.30,19571200,0
11/30/2001,1594.83,1608.43,1581.28,1596.05,18318500,0
12/03/2001,1576.26,1590.30,1562.73,1567.54,14967600,0
12/04/2001,1582.07,1634.55,1577.34,1634.27,19086300,0
12/05/2001,1653.63,1731.29,1653.63,1720.91,27775000,0
12/06/2001,1715.01,1734.58,1703.02,1717.97,22124700,0
12/07/2001,1706.27,1709.50,1652.66,1673.90,19167200,0
12/10/2001,1658.47,1694.33,1642.42,1645.36,16794800,0
12/11/2001,1666.26,1695.15,1654.72,1661.27,19652000,0
12/12/2001,1666.50,1683.48,1631.42,1669.95,18952900,0
12/13/2001,1634.62,1645.04,1601.71,1601.91,20958200,0
12/14/2001,1601.22,1622.79,1590.71,1605.67,19000200,0
12/17/2001,1607.08,1654.45,1607.02,1640.34,18409200,0
12/18/2001,1653.31,1665.39,1642.87,1657.68,18520200,0
12/19/2001,1629.47,1658.58,1620.72,1628.69,19198500,0
12/20/2001,1613.06,1617.23,1557.18,1557.36,20431100,0
12/21/2001,1579.89,1594.08,1573.02,1578.27,23596700,0
12/24/2001,1581.16,1590.04,1575.01,1577.31,5643800,0
12/26/2001,1583.69,1618.04,1583.69,1590.84,11273500,0
12/27/2001,1599.25,1614.44,1591.77,1606.48,12410600,0
12/28/2001,1617.85,1637.57,1617.01,1621.13,13282900,0
12/31/2001,1617.35,1623.63,1577.03,1577.05,14148400,0
01/02/2002,1590.71,1610.41,1565.08,1610.39,15176700,0
01/03/2002,1618.30,1667.19,1618.30,1666.66,22096300,0
01/04/2002,1685.54,1698.46,1645.32,1675.03,22056100,0
01/07/2002,1691.36,1694.27,1647.56,1649.83,21211100,0
01/08/2002,1651.42,1676.69,1641.17,1666.58,18736700,0
01/09/2002,1688.26,1710.23,1644.89,1653.76,23214500,0
01/10/2002,1653.97,1667.29,1635.08,1656.68,17616400,0
01/11/2002,1659.47,1670.32,1627.42,1634.17,16255300,0
01/14/2002,1624.91,1633.12,1595.04,1603.76,18016500,0
01/15/2002,1607.01,1628.00,1590.83,1612.46,16751500,0
01/16/2002,1588.77,1597.15,1558.97,1558.98,19172700,0
01/17/2002,1587.01,1605.28,1569.11,1602.32,18931100,0
01/18/2002,1558.41,1582.92,1537.99,1548.22,16930100,0
01/22/2002,1567.59,1567.59,1500.89,1501.78,18172200,0
01/23/2002,1511.95,1553.41,1501.79,1549.21,18711200,0
01/24/2002,1565.34,1586.34,1559.35,1565.13,19078700,0
01/25/2002,1546.10,1572.09,1541.84,1558.26,16553100,0
01/28/2002,1573.39,1581.38,1543.51,1564.86,14820800,0
01/29/2002,1570.70,1582.65,1508.62,1519.33,18753800,0
01/30/2002,1525.09,1539.07,1481.46,1538.94,20669700,0
01/31/2002,1549.47,1554.95,1528.04,1550.17,18035300,0
02/01/2002,1544.42,1561.24,1515.85,1528.15,17100000,0
02/04/2002,1526.32,1528.30,1471.52,1479.17,17790300,0
02/05/2002,1468.61,1497.41,1454.77,1462.86,21068700,0
02/06/2002,1480.45,1480.45,1434.96,1445.96,21054800,0
02/07/2002,1445.11,1459.94,1413.42,1413.86,19983000,0
02/08/2002,1426.26,1452.17,1405.79,1452.17,17947100,0
02/11/2002,1451.13,1477.96,1446.69,1477.64,15648300,0
02/12/2002,1458.28,1484.97,1448.77,1464.76,16216800,0
02/13/2002,1476.25,1492.27,1471.26,1486.75,16007400,0
02/14/2002,1491.19,1508.25,1471.24,1474.71,16794100,0
02/15/2002,1477.46,1482.57,1432.96,1436.70,16247200,0
02/19/2002,1421.07,1424.04,1380.46,1387.27,17491700,0
02/20/2002,1400.83,1411.97,1364.21,1408.26,19182100,0
02/21/2002,1397.17,1403.31,1348.25,1348.25,18337500,0
02/22/2002,1351.24,1372.06,1329.93,1356.16,18393400,0
02/25/2002,1366.44,1414.29,1365.95,1407.99,16668500,0
02/26/2002,1416.10,1423.43,1382.99,1401.19,16705300,0
02/27/2002,1420.30,1426.25,1369.24,1378.48,18234400,0
02/28/2002,1386.15,1404.04,1356.04,1359.22,19356300,0
03/01/2002,1373.15,1435.81,1370.32,1435.41,19025200,0
03/04/2002,1434.69,1495.19,1422.22,1494.70,22976300,0
03/05/2002,1484.83,1519.36,1480.17,1498.95,20746500,0
03/06/2002,1488.80,1523.12,1471.66,1519.95,19070800,0
03/07/2002,1531.43,1538.41,1488.25,1506.81,18981900,0
03/08/2002,1537.03,1562.97,1532.63,1555.11,20594200,0
03/11/2002,1542.09,1573.42,1530.51,1553.80,17639500,0
03/12/2002,1510.06,1523.45,1500.42,1520.54,17501500,0
03/13/2002,1502.40,1512.40,1482.41,1486.27,16642400,0
03/14/2002,1488.36,1500.90,1476.14,1477.19,14921300,0
03/15/2002,1484.46,1498.52,1470.49,1495.41,16988000,0
03/18/2002,1511.83,1523.27,1489.35,1505.89,15471900,0
03/19/2002,1510.46,1519.12,1496.67,1504.67,15216200,0
03/20/2002,1482.10,1488.51,1451.02,1451.02,15546400,0
03/21/2002,1452.18,1491.31,1443.17,1488.97,16015900,0
03/22/2002,1483.04,1491.03,1467.16,1470.10,15049600,0
03/25/2002,1473.62,1481.97,1427.51,1427.60,14293100,0
03/26/2002,1423.57,1462.50,1423.03,1439.55,16621700,0
03/27/2002,1431.35,1446.11,1424.19,1436.51,16242300,0
03/28/2002,1447.48,1463.02,1443.29,1452.81,16649000,0
04/01/2002,1440.38,1481.74,1425.63,1478.52,15547900,0
04/02/2002,1444.95,1451.73,1410.41,1410.41,17012400,0
04/03/2002,1417.78,1423.47,1378.93,1394.21,17041900,0
04/04/2002,1385.53,1411.66,1377.88,1396.97,17316700,0
04/05/2002,1405.92,1412.85,1375.63,1376.72,15081000,0
04/08/2002,1346.77,1395.25,1342.99,1392.96,15992000,0
04/09/2002,1397.59,1405.10,1345.11,1345.32,16627600,0
04/10/2002,1356.47,1375.14,1332.68,1363.29,19654200,0
04/11/2002,1352.76,1360.62,1322.25,1324.65,17071400,0
04/12/2002,1340.66,1356.83,1325.57,1351.85,15324800,0
04/15/2002,1358.76,1364.24,1336.42,1355.09,13272300,0
04/16/2002,1382.86,1414.76,1382.86,1413.93,17914900,0
04/17/2002,1422.42,1426.01,1393.19,1403.71,19310600,0
04/18/2002,1397.75,1410.93,1369.92,1395.90,18661400,0
04/19/2002,1408.31,1408.31,1382.89,1385.01,16816400,0
04/22/2002,1365.34,1365.34,1336.99,1349.83,17031200,0
04/23/2002,1348.93,1357.01,1316.15,1322.81,19579000,0
04/24/2002,1334.87,1337.34,1300.95,1302.32,19232300,0
04/25/2002,1295.59,1315.02,1287.83,1302.32,19717600,0
04/26/2002,1310.80,1316.65,1250.82,1250.89,18937900,0
04/29/2002,1256.58,1267.77,1228.94,1246.75,18425500,0
04/30/2002,1245.65,1292.19,1243.52,1277.07,20916100,0
05/01/2002,1273.63,1278.02,1232.36,1267.44,21891100,0
05/02/2002,1262.66,1284.30,1224.66,1225.37,20603400,0
05/03/2002,1223.89,1224.37,1185.79,1190.74,19909500,0
05/06/2002,1191.53,1204.35,1160.99,1161.16,17760800,0
05/07/2002,1173.76,1178.88,1142.25,1159.25,21391300,0
05/08/2002,1212.99,1282.44,1212.76,1282.41,24032400,0
05/09/2002,1268.91,1281.20,1239.02,1240.41,17884600,0
05/10/2002,1247.09,1248.96,1186.08,1188.78,18391300,0
05/13/2002,1200.69,1244.02,1192.90,1241.54,16487800,0
05/14/2002,1287.73,1309.32,1282.10,1305.55,26031200,0
05/15/2002,1290.40,1350.54,1280.07,1311.05,22661000,0
05/16/2002,1309.25,1319.52,1296.11,1315.85,16446600,0
05/17/2002,1333.23,1342.43,1305.71,1325.80,16489100,0
05/20/2002,1309.83,1313.26,1284.74,1292.21,14293000,0
05/21/2002,1300.82,1309.62,1251.53,1255.91,16608800,0
05/22/2002,1246.08,1269.64,1233.78,1264.51,17347300,0
05/23/2002,1270.28,1286.82,1241.25,1286.77,17625700,0
05/24/2002,1269.91,1271.51,1246.81,1253.03,12108900,0
05/28/2002,1264.13,1264.86,1226.28,1244.82,13192500,0
05/29/2002,1232.16,1239.96,1218.62,1218.68,14189000,0
05/30/2002,1207.44,1234.51,1202.24,1227.90,15858500,0
